j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
759,297,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,759000,3.143098814229249,0.0015061606394559668
760,276,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,760000,3.143157894736842,0.0015652411470488126
761,610,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,761000,3.1431169513797634,0.0015242977899703192
762,611,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,762000,3.1431128608923884,0.0015202073025952778
763,972,2026-06-16 13:45:21,2026-06-16 13:48:14,173.0,763000,3.1430720838794235,0.001479430289630379
764,709,2026-06-16 13:45:21,2026-06-16 13:48:14,173.0,764000,3.1430523560209425,0.0014597024311493456
765,909,2026-06-16 13:45:21,2026-06-16 13:48:14,173.0,765000,3.143095424836601,0.0015027712468080878
766,712,2026-06-16 13:45:21,2026-06-16 13:48:14,173.0,766000,3.1430861618798955,0.0014935082901024188
767,710,2026-06-16 13:45:21,2026-06-16 13:48:14,173.0,767000,3.14309778357236,0.0015051299825667996
768,554,2026-06-16 13:45:21,2026-06-16 13:48:15,174.0,768000,3.1431458333333335,0.0015531797435404116
769,694,2026-06-16 13:45:21,2026-06-16 13:48:15,174.0,769000,3.143266579973992,0.0016739263841989427
770,698,2026-06-16 13:45:21,2026-06-16 13:48:15,174.0,770000,3.14332987012987,0.001737216540076858
771,706,2026-06-16 13:45:21,2026-06-16 13:48:15,174.0,771000,3.143289234760052,0.0016965811702589484
772,87,2026-06-16 13:45:21,2026-06-16 13:48:15,174.0,772000,3.143305699481865,0.001713045892071996
773,696,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,773000,3.143353169469599,0.0017605158798059684
774,695,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,774000,3.143167958656331,0.001575305066537691
775,497,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,775000,3.1431948387096775,0.001602185119884414
776,439,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,776000,3.143201030927835,0.0016083773380417554
777,767,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,777000,3.1432895752895753,0.0016969216997821945
778,766,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,778000,3.1433778920308484,0.0017852384410552702
779,438,2026-06-16 13:45:21,2026-06-16 13:48:16,175.0,779000,3.1434454428754814,0.0018527892856883277
780,708,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,780000,3.1435692307692307,0.0019765771794375553
781,496,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,781000,3.1436107554417414,0.002018101851948284
782,707,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,782000,3.1436572890025576,0.0020646354127644706
783,511,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,783000,3.1437088122605363,0.002116158670743218
784,505,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,784000,3.1435816326530612,0.001988979063268115
785,510,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,785000,3.1436178343949046,0.002025180805111493
786,499,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,786000,3.1435318066157762,0.0019391530259831313
787,513,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,787000,3.143517153748412,0.0019245001586187804
788,500,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,788000,3.143345177664975,0.0017525240751816717
789,775,2026-06-16 13:45:21,2026-06-16 13:48:17,176.0,789000,3.1433510773130546,0.0017584237232615152
790,593,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,790000,3.143432911392405,0.0018402578026117666
791,169,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,791000,3.1434285714285712,0.0018359178387781228
792,623,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,792000,3.1433434343434343,0.0017507807536412123
793,109,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,793000,3.1434451450189154,0.0018524914291222494
794,38,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,794000,3.143455919395466,0.0018632658056727536
795,283,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,795000,3.1434616352201257,0.0018689816303325557
796,14,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,796000,3.1433366834170853,0.0017440298272921595
797,316,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,797000,3.1433174404015056,0.0017247868117125087
798,506,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,798000,3.14331328320802,0.0017206296182270542
799,498,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,799000,3.143259073842303,0.0016664202525098482
800,360,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,800000,3.14316,0.001567346410206838
801,175,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,801000,3.1430911360799003,0.0014984824901072002
802,171,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,802000,3.1431720698254364,0.0015794162356432828
803,167,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,803000,3.1431432129514323,0.00155055936163917
804,173,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,804000,3.143054726368159,0.0014620727783660747
805,827,2026-06-16 13:45:21,2026-06-16 13:48:18,177.0,805000,3.1430211180124226,0.0014284644226294496
806,194,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,806000,3.1430719602977666,0.0014793067079734712
807,221,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,807000,3.1430235439900867,0.0014308904002935385
808,70,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,808000,3.143029702970297,0.0014370493805038187
809,195,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,809000,3.143050679851669,0.0014580262618757445
810,181,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,810000,3.1430716049382714,0.001478951348478308
811,342,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,811000,3.143161528976572,0.0015688753867788563
812,395,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,812000,3.1431576354679804,0.0015649818781873215
813,168,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,813000,3.143143911439114,0.001551257849321086
814,183,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,814000,3.143081081081081,0.0014884274912878581
815,222,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,815000,3.1430233128834355,0.001430659293642389
816,223,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,816000,3.143044117647059,0.0014514640572658166
817,141,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,817000,3.1430991432068542,0.0015064896170611242
818,409,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,818000,3.1431051344743275,0.001512480884534373
819,186,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,819000,3.1431990231990232,0.0016063696092301072
820,193,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,820000,3.143180487804878,0.0015878342150847935
821,346,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,821000,3.1431766138855055,0.0015839602957123944
822,344,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,822000,3.1432116788321167,0.0016190252423236018
823,230,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,823000,3.1431737545565004,0.0015811009667072717
824,74,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,824000,3.1431650485436893,0.0015723949538961612
825,48,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,825000,3.1432,0.0016073464102071
826,231,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,826000,3.143186440677966,0.0015937870881730376
827,190,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,827000,3.1432454655380897,0.0016528119482965842
828,345,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,828000,3.143270531400966,0.001677877811173012
829,322,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,829000,3.1432907117008444,0.0016980581110512816
830,242,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,830000,3.1432915662650602,0.0016989126752671169
831,295,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,831000,3.143292418772563,0.00169976518276993
832,243,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,832000,3.1433701923076924,0.0017775387178993185
833,121,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,833000,3.143298919567827,0.0017062659780338052
834,323,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,834000,3.1432182254196643,0.0016255718298712196
835,137,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,835000,3.1431137724550897,0.0015211188652966001
836,318,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,836000,3.143181818181818,0.0015891645920249609
837,324,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,837000,3.1431589008363203,0.0015662472465272081
838,640,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,838000,3.143164677804296,0.001572024214502754
839,278,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,839000,3.143060786650775,0.0014681330609818133
840,287,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,840000,3.1429761904761904,0.001383536886397252
841,286,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,841000,3.142872770511296,0.0012801169215030939
842,133,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,842000,3.1428646080760094,0.001271954486216309
843,325,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,843000,3.142884934756821,0.0012922811670277312
844,331,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,844000,3.1429526066350713,0.0013599530452781394
845,253,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,845000,3.142986982248521,0.0013943286587276837
846,246,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,846000,3.1430212765957446,0.0014286230059514793
847,332,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,847000,3.1429468713105075,0.0013542177207144235
848,115,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,848000,3.142943396226415,0.0013507426366219377
849,277,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,849000,3.1428881036513547,0.0012954500615616205
850,288,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,850000,3.142988235294118,0.0013955817043247443
851,289,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,851000,3.1430740305522913,0.001481376962498171
852,262,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,852000,3.1430845070422535,0.00149185345246039
853,300,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,853000,3.1430386869871043,0.0014460333973111972
854,102,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,854000,3.1429742388758783,0.0013815852860852296
855,260,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,855000,3.1428959064327486,0.0013032528429555157
856,30,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,856000,3.142897196261682,0.001304542671888953
857,117,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,857000,3.1428471411901984,0.0012544876004052519
858,107,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,858000,3.1426806526806526,0.0010879990908594372
859,264,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,859000,3.142696158323632,0.0011035047338388004
860,106,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,860000,3.1427627906976743,0.001170137107881164
861,312,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,861000,3.1428432055749127,0.0012505519851195857
862,139,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,862000,3.1428677494199535,0.0012750958301603887
863,406,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,863000,3.142831981460023,0.001239327870230067
864,374,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,864000,3.142824074074074,0.0012314204842809318
865,200,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,865000,3.1428439306358382,0.0012512770460451073
866,93,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,866000,3.142757505773672,0.0011648521838787396
867,228,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,867000,3.1428281430219145,0.0012354894321213727
868,201,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,868000,3.142857142857143,0.0012644892673496777
869,188,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,869000,3.14283084004603,0.001238186456236967
870,177,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,870000,3.1428827586206896,0.001290105030896438
871,163,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,871000,3.142755453501722,0.0011627999119290244
872,377,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,872000,3.142711009174312,0.001118355584518671
873,161,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,873000,3.1427308132875145,0.0011381596977213526
874,798,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,874000,3.142878718535469,0.0012860649456758466
875,47,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,875000,3.142902857142857,0.0013102035530638823
876,52,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,876000,3.1428721461187217,0.0012794925289285608
877,160,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,877000,3.1429600912200684,0.0013674376302752478
878,174,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,878000,3.143020501138952,0.0014278475491589226
879,400,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,879000,3.142994311717861,0.0014016581280680285
880,399,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,880000,3.143,0.001407346410206678
881,164,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,881000,3.1429829738933033,0.001390320303510162
882,206,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,882000,3.1429886621315193,0.001396008541726168
883,96,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,883000,3.143053227633069,0.0014605740432758196
884,370,2026-06-16 13:45:21,2026-06-16 13:48:19,178.0,884000,3.143027149321267,0.001434495731473806
885,625,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,885000,3.1430101694915256,0.0014175159017324468
886,397,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,886000,3.1430699774266366,0.0014773238368435138
887,381,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,887000,3.1431161217587373,0.0015234681689442198
888,140,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,888000,3.1430945945945945,0.0015019410048013881
889,829,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,889000,3.1430911136107986,0.00149846002100551
890,72,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,890000,3.143132584269663,0.0015399306798697943
891,828,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,891000,3.1431290684624016,0.0015364148726084714
892,155,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,892000,3.1431434977578476,0.0015508441680545104
893,431,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,893000,3.143104143337066,0.0015114897472727762
894,384,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,894000,3.1430738255033557,0.0014811719135625623
895,226,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,895000,3.1429988826815642,0.0014062290917711273
896,150,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,896000,3.14296875,0.0013760964102069728
897,378,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,897000,3.143001114827202,0.0014084612374087868
898,393,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,898000,3.1430200445434298,0.0014273909536366425
899,146,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,899000,3.14298553948832,0.001392885898527041
900,185,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,900000,3.142977777777778,0.0013851241879847542
901,218,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,901000,3.142978912319645,0.0013862587298518747
902,224,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,902000,3.1430022172949004,0.001409563705107253
903,444,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,903000,3.143029900332226,0.0014372467424328406
904,108,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,904000,3.1431725663716814,0.001579912781888293
905,280,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,905000,3.143217679558011,0.001625025968218008
906,321,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,906000,3.1432273730684326,0.001634719478639468
907,309,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,907000,3.1432194046306505,0.0016267510408574104
908,282,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,908000,3.1433788546255506,0.0017862010357574398
909,888,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,909000,3.1433311331133114,0.0017384795235182438
910,29,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,910000,3.1433714285714287,0.0017787749816355891
911,292,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,911000,3.143547749725576,0.001955096135783041
912,15,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,912000,3.1436184210526315,0.002025767462838335
913,251,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,913000,3.1435969331872946,0.0020042795975014904
914,866,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,914000,3.143698030634573,0.002105377044780088
915,327,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,915000,3.143654644808743,0.002061991218949899
916,657,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,916000,3.143707423580786,0.002114769990992915
917,737,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,917000,3.1436510359869136,0.0020583823971205284
918,285,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,918000,3.1435555555555554,0.0019629019657623203
919,865,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,919000,3.1435342763873777,0.0019416227975845857
920,303,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,920000,3.1435478260869565,0.001955172497163371
921,317,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,921000,3.1435787187839304,0.001986065194137243
922,101,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,922000,3.1435227765726683,0.0019301229828752042
923,100,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,923000,3.143622968580715,0.0020303149909217666
924,302,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,924000,3.1436233766233768,0.002030723033583648
925,274,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,925000,3.143532972972973,0.0019403193831797338
926,25,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,926000,3.1434686825053997,0.0018760289156065646
927,19,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,927000,3.14343473570658,0.0018420821167870471
928,329,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,928000,3.143396551724138,0.0018038981343448945
929,21,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,929000,3.14340581270183,0.0018131591120367219
930,474,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,930000,3.143363440860215,0.001770787270421792
931,266,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,931000,3.1433770139634802,0.0017843603736871216
932,111,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,932000,3.143364806866953,0.0017721532771597381
933,604,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,933000,3.143352625937835,0.0017599723480419271
934,189,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,934000,3.1433618843683084,0.0017692307785153183
935,50,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,935000,3.1433155080213906,0.0017228544315974759
936,92,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,936000,3.143247863247863,0.0016552096580699782
937,375,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,937000,3.1432529348986127,0.0016602813088195667
938,799,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,938000,3.143219616204691,0.00162696261489792
939,404,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,939000,3.143254526091587,0.0016618725017938374
940,376,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,940000,3.1432340425531913,0.0016413889633981604
941,158,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,941000,3.143239107332625,0.0016464537428317882
942,170,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,942000,3.143244161358811,0.0016515077690177904
943,207,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,943000,3.1432279957582185,0.0016353421684254243
944,165,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,944000,3.1432542372881356,0.0016615836983424614
945,159,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,945000,3.1432804232804235,0.0016877696906303363
946,373,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,946000,3.143217758985201,0.0016251053954077221
947,415,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,947000,3.143222808870116,0.0016301552803228425
948,3,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,948000,3.1431729957805907,0.0015803421907976123
949,204,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,949000,3.1431485774499475,0.0015559238601543512
950,199,2026-06-16 13:45:21,2026-06-16 13:48:20,179.0,950000,3.143195789473684,0.0016031358838910492
951,156,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,951000,3.1431083070452157,0.0015156534554225942
952,430,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,952000,3.143205882352941,0.0016132287631478448
953,394,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,953000,3.143252885624344,0.0016602320345509014
954,419,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,954000,3.14327463312369,0.0016819795338967047
955,343,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,955000,3.1432795811518326,0.0016869275620394752
956,89,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,956000,3.1432217573221757,0.0016291037323825641
957,391,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,957000,3.143168234064786,0.0015755804749928437
958,422,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,958000,3.143131524008351,0.001538870418557714
959,152,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,959000,3.1431199165797707,0.001527262989977629
960,191,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,960000,3.143079166666667,0.0014865130768737522
961,653,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,961000,3.143042663891779,0.0014500103019861044
962,308,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,962000,3.143089397089397,0.0014967434996040474
963,713,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,963000,3.143102803738318,0.001510150148524847
964,263,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,964000,3.14303734439834,0.0014446908085470334
965,27,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,965000,3.1430466321243524,0.0014539785345593081
966,32,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,966000,3.1430600414078675,0.0014673878180744282
967,314,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,967000,3.143127197518097,0.0015345439283040996
968,103,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,968000,3.143132231404959,0.0015395778151656714
969,675,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,969000,3.1431331269349845,0.0015404733451913621
970,258,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,970000,3.1431422680412373,0.0015496144514441923
971,22,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,971000,3.1432296601441814,0.001637006554388254
972,639,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,972000,3.1432798353909464,0.001687181801153237
973,407,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,973000,3.1433257965056525,0.0017331429158593536
974,954,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,974000,3.1433511293634497,0.0017584757736566203
975,46,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,975000,3.1433435897435897,0.0017509361537966228
976,389,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,976000,3.143331967213115,0.0017393136233216921
977,401,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,977000,3.1433449334698054,0.001752279880012253
978,367,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,978000,3.1434069529652353,0.0018142993754421965
979,359,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,979000,3.143419816138917,0.0018271625491239618
980,365,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,980000,3.143342857142857,0.0017502035530641002
981,403,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,981000,3.1433516819571867,0.0017590283673936113
982,416,2026-06-16 13:45:21,2026-06-16 13:48:21,180.0,982000,3.143266802443992,0.0016741488541986982
983,787,2026-06-16 13:45:21,2026-06-16 13:48:22,181.0,983000,3.1433407934893185,0.0017481398995253805
984,754,2026-06-16 13:45:21,2026-06-16 13:48:22,181.0,984000,3.143349593495935,0.0017569399061416746
985,729,2026-06-16 13:45:21,2026-06-16 13:48:22,181.0,985000,3.143334010152284,0.001741356562491081
986,700,2026-06-16 13:45:21,2026-06-16 13:48:22,181.0,986000,3.1433549695740366,0.0017623159842434788
987,811,2026-06-16 13:45:21,2026-06-16 13:48:23,182.0,987000,3.14344883485309,0.0018561812632968966
988,435,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,988000,3.1434453441295545,0.001852690539761337
989,973,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,989000,3.1434135490394337,0.0018208954496405916
990,861,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,990000,3.1433333333333335,0.0017406797435404187
991,883,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,991000,3.143289606458123,0.0016969528683299373
992,461,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,992000,3.1432701612903227,0.0016775077005295458
993,837,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,993000,3.1432668680765357,0.0016742144867425424
994,955,2026-06-16 13:45:21,2026-06-16 13:48:25,184.0,994000,3.1433239436619718,0.0017312900721786484
995,975,2026-06-16 13:45:21,2026-06-16 13:48:26,185.0,995000,3.1433085427135676,0.0017158891237745166
996,938,2026-06-16 13:45:21,2026-06-16 13:48:26,185.0,996000,3.143293172690763,0.0017005191009697995
997,914,2026-06-16 13:45:21,2026-06-16 13:48:28,187.0,997000,3.1431534603811433,0.0015608067913501777
998,509,2026-06-16 13:45:21,2026-06-16 13:48:28,187.0,998000,3.1431663326653307,0.0015736790755376262
999,931,2026-06-16 13:45:21,2026-06-16 13:48:28,187.0,999000,3.1431831831831833,0.001590529593390233
1000,915,2026-06-16 13:45:21,2026-06-16 13:48:32,191.0,1000000,3.14328,0.001687346410206736
